# File outputs are as follows! #,,,,,,
summary,Watch,Smartphone,2167,1490314663669,15000,Fri 00:17:44
summary,Watch,Smartphone,3,1490316731279,15000,Fri 00:52:11
summary,Watch,Smartphone,2856,1490316746282,15000,Fri 00:52:26
summary,Watch,Smartphone,3,1490319507684,15000,Fri 01:38:28
summary,Watch,Smartphone,2779,1490319522713,15000,Fri 01:38:43
summary,Watch,Smartphone,3,1490322030329,15000,Fri 02:20:30
summary,Watch,Smartphone,2555,1490322045340,15000,Fri 02:20:45
summary,Watch,Smartphone,3,1490323843832,15000,Fri 02:50:44
summary,Watch,Smartphone,1824,1490323858843,15000,Fri 02:50:59
summary,Watch,Smartphone,504,1490323873868,15000,Fri 02:51:14
summary,Watch,Smartphone,3,1490326671315,15000,Fri 03:37:51
summary,Watch,Smartphone,3016,1490326686324,15000,Fri 03:38:06
summary,Watch,Smartphone,3,1490328286789,15000,Fri 04:04:47
summary,Watch,Smartphone,2217,1490328301796,15000,Fri 04:05:02
summary,Watch,Smartphone,3,1490330975930,15000,Fri 04:49:36
summary,Watch,Smartphone,2888,1490330990934,15000,Fri 04:49:51
summary,Watch,Smartphone,3,1490332636960,15000,Fri 05:17:17
summary,Watch,Smartphone,2200,1490332651964,15000,Fri 05:17:32
summary,Watch,Smartphone,3,1490335429675,15000,Fri 06:03:50
summary,Watch,Smartphone,2679,1490335444685,15000,Fri 06:04:05
summary,Watch,Smartphone,3,1490336545309,15000,Fri 06:22:25
summary,Watch,Smartphone,1992,1490336560319,15000,Fri 06:22:40
summary,Watch,Smartphone,3,1490338876464,15000,Fri 07:01:16
summary,Watch,Smartphone,2615,1490338891469,15000,Fri 07:01:31
summary,Watch,Smartphone,3,1490340481170,15000,Fri 07:28:01
summary,Watch,Smartphone,2090,1490340496175,15000,Fri 07:28:16
summary,Watch,Smartphone,3,1490341843310,15000,Fri 07:50:43
summary,Watch,Smartphone,1960,1490341858314,15000,Fri 07:50:58
summary,Watch,Smartphone,3,1490344143476,15000,Fri 08:29:03
summary,Watch,Smartphone,2535,1490344158481,15000,Fri 08:29:18
summary,Watch,Smartphone,3,1490346677955,15000,Fri 09:11:18
summary,Watch,Smartphone,3143,1490346692964,15000,Fri 09:11:33
summary,Watch,Smartphone,3,1490348877575,15000,Fri 09:47:58
summary,Watch,Smartphone,2456,1490348892590,15000,Fri 09:48:13
summary,Watch,Smartphone,3,1490350791458,15000,Fri 10:19:51
summary,Watch,Smartphone,2376,1490350806471,15000,Fri 10:20:06
summary,Watch,Smartphone,3,1490352886541,15000,Fri 10:54:47
summary,Watch,Smartphone,2856,1490352902088,15000,Fri 10:55:02
summary,Watch,Smartphone,3,1490353955220,15000,Fri 11:12:35
summary,Watch,Smartphone,2087,1490354037491,15000,Fri 11:13:57
summary,Watch,Smartphone,2,1490355720873,15000,Fri 11:42:01
summary,Watch,Smartphone,2646,1490355738566,15000,Fri 11:42:19
summary,Watch,Smartphone,3,1490356935018,15000,Fri 12:02:15
summary,Watch,Smartphone,2103,1490356959027,15000,Fri 12:02:39
summary,Watch,Smartphone,3,1490360745106,15000,Fri 13:05:45
summary,Watch,Smartphone,3992,1490360760118,15000,Fri 13:06:00
summary,Watch,Smartphone,2,1490365060284,15000,Fri 14:17:40
summary,Watch,Smartphone,4182,1490365143119,15000,Fri 14:19:03
summary,Watch,Smartphone,13,1490387974519,15000,Fri 20:39:35
summary,Watch,Smartphone,19496,1490387989526,15000,Fri 20:39:50
summary,Watch,Smartphone,3,1490389735861,15000,Fri 21:08:56
summary,Watch,Smartphone,3015,1490389750865,15000,Fri 21:09:11
summary,Watch,Smartphone,13,1490393323096,15000,Fri 22:08:43
summary,Watch,Smartphone,4791,1490393338106,15000,Fri 22:08:58
summary,Watch,Smartphone,3,1490396171048,15000,Fri 22:56:11
summary,Watch,Smartphone,3433,1490396192399,15000,Fri 22:56:32
summary,Watch,Smartphone,3,1490399053127,15000,Fri 23:44:13
summary,Watch,Smartphone,3207,1490399089399,15000,Fri 23:44:49
summary,Watch,Smartphone,3,1490401474017,15000,Sat 00:24:34
summary,Watch,Smartphone,2760,1490401489601,15000,Sat 00:24:50
summary,Watch,Smartphone,3,1490403499422,15000,Sat 00:58:19
summary,Watch,Smartphone,2745,1490403517443,15000,Sat 00:58:37
summary,Watch,Smartphone,3,1490406180225,15000,Sat 01:43:00
summary,Watch,Smartphone,2889,1490406195234,15000,Sat 01:43:15
summary,Watch,Smartphone,3,1490408505876,15000,Sat 02:21:46
summary,Watch,Smartphone,2487,1490408520891,15000,Sat 02:22:01
summary,Watch,Smartphone,3,1490410862703,15000,Sat 03:01:03
summary,Watch,Smartphone,2935,1490410877709,15000,Sat 03:01:18
summary,Watch,Smartphone,3,1490413292401,15000,Sat 03:41:32
summary,Watch,Smartphone,2647,1490413307415,15000,Sat 03:41:47
summary,Watch,Smartphone,3,1490415483405,15000,Sat 04:18:03
summary,Watch,Smartphone,2457,1490415498410,15000,Sat 04:18:18
summary,Watch,Smartphone,3,1490417652999,15000,Sat 04:54:13
summary,Watch,Smartphone,2521,1490417668005,15000,Sat 04:54:28
summary,Watch,Smartphone,3,1490419123846,15000,Sat 05:18:44
summary,Watch,Smartphone,2104,1490419138854,15000,Sat 05:18:59
summary,Watch,Smartphone,2,1490421929562,15000,Sat 06:05:30
summary,Watch,Smartphone,2902,1490421944568,15000,Sat 06:05:45
summary,Watch,Smartphone,3,1490423988284,15000,Sat 06:39:48
summary,Watch,Smartphone,2440,1490424003289,15000,Sat 06:40:03
summary,Watch,Smartphone,3,1490425477269,15000,Sat 07:04:37
summary,Watch,Smartphone,2119,1490425492282,15000,Sat 07:04:52
summary,Watch,Smartphone,3,1490426878392,15000,Sat 07:27:58
summary,Watch,Smartphone,2008,1490426893396,15000,Sat 07:28:13
summary,Watch,Smartphone,3,1490428195939,15000,Sat 07:49:56
summary,Watch,Smartphone,2087,1490428210953,15000,Sat 07:50:11
summary,Watch,Smartphone,3,1490430013675,15000,Sat 08:20:14
summary,Watch,Smartphone,2183,1490430028688,15000,Sat 08:20:29
summary,Watch,Smartphone,3,1490432656411,15000,Sat 09:04:16
summary,Watch,Smartphone,3351,1490432671423,15000,Sat 09:04:31
summary,Watch,Smartphone,2,1490434650928,15000,Sat 09:37:31
summary,Watch,Smartphone,2877,1490434667146,15000,Sat 09:37:47
summary,Watch,Smartphone,3,1490437235563,15000,Sat 10:20:36
summary,Watch,Smartphone,5121,1490437250572,15000,Sat 10:20:51
summary,Watch,Smartphone,3,1490438844834,15000,Sat 10:47:25
summary,Watch,Smartphone,2503,1490438865449,15000,Sat 10:47:45
summary,Watch,Smartphone,3,1490440203611,15000,Sat 11:10:04
summary,Watch,Smartphone,2232,1490440218618,15000,Sat 11:10:19
summary,Watch,Smartphone,102,1490440238000,15000,Sat 11:10:38
summary,Watch,Smartphone,2,1490454984583,15000,Sat 15:16:25
summary,Watch,Smartphone,12360,1490454999609,15000,Sat 15:16:40
summary,Watch,Smartphone,13,1490456425386,15000,Sat 15:40:25
summary,Watch,Smartphone,2330,1490456440392,15000,Sat 15:40:40
summary,Watch,Smartphone,13,1490522394615,15000,Sun 09:59:55
summary,Watch,Smartphone,7144,1490522420175,15000,Sun 10:00:20
summary,Watch,Smartphone,40882,1490522435241,15000,Sun 10:00:35
summary,Watch,Smartphone,42687,1490522450249,15000,Sun 10:00:50
summary,Watch,Smartphone,8917,1490522465260,15000,Sun 10:01:05
summary,Watch,Smartphone,3,1490525317092,15000,Sun 10:48:37
summary,Watch,Smartphone,4088,1490525332101,15000,Sun 10:48:52
summary,Watch,Smartphone,3,1490527931868,15000,Sun 11:32:12
summary,Watch,Smartphone,3112,1490527950440,15000,Sun 11:32:30
summary,Watch,Smartphone,3,1490530120919,15000,Sun 12:08:41
summary,Watch,Smartphone,2855,1490530136772,15000,Sun 12:08:57
summary,Watch,Smartphone,3,1490531896732,15000,Sun 12:38:17
summary,Watch,Smartphone,2408,1490531913078,15000,Sun 12:38:33
summary,Watch,Smartphone,3,1490534790713,15000,Sun 13:26:31
summary,Watch,Smartphone,3467,1490534809875,15000,Sun 13:26:50
summary,Watch,Smartphone,3,1490536254619,15000,Sun 13:50:55
summary,Watch,Smartphone,2632,1490536269625,15000,Sun 13:51:10
summary,Watch,Smartphone,3,1490538289994,15000,Sun 14:24:50
summary,Watch,Smartphone,2647,1490538304998,15000,Sun 14:25:05
summary,Watch,Smartphone,3,1490539738297,15000,Sun 14:48:58
summary,Watch,Smartphone,2264,1490539760890,15000,Sun 14:49:21
summary,Watch,Smartphone,3,1490541564673,15000,Sun 15:19:25
summary,Watch,Smartphone,2808,1490541596784,15000,Sun 15:19:57
summary,Watch,Smartphone,3,1490543216334,15000,Sun 15:46:56
summary,Watch,Smartphone,2695,1490543234534,15000,Sun 15:47:15
summary,Watch,Smartphone,3,1490545370279,15000,Sun 16:22:50
summary,Watch,Smartphone,2727,1490545389446,15000,Sun 16:23:09
summary,Watch,Smartphone,2,1490549878060,15000,Sun 17:37:58
summary,Watch,Smartphone,3310,1490549893080,15000,Sun 17:38:13
summary,Watch,Smartphone,506,1490549908108,15000,Sun 17:38:28
summary,Watch,Smartphone,3,1490552427935,15000,Sun 18:20:28
summary,Watch,Smartphone,2711,1490552445844,15000,Sun 18:20:46
summary,Watch,Smartphone,3,1490554490861,15000,Sun 18:54:51
summary,Watch,Smartphone,2376,1490554505866,15000,Sun 18:55:06
summary,Watch,Smartphone,3,1490555665436,15000,Sun 19:14:25
summary,Watch,Smartphone,2202,1490555705922,15000,Sun 19:15:06
summary,Watch,Smartphone,3,1490557398807,15000,Sun 19:43:19
summary,Watch,Smartphone,2727,1490557426869,15000,Sun 19:43:47
summary,Watch,Smartphone,3,1490559833405,15000,Sun 20:23:53
summary,Watch,Smartphone,2657,1490559848944,15000,Sun 20:24:09
summary,Watch,Smartphone,3,1490562098901,15000,Sun 21:01:39
summary,Watch,Smartphone,4931,1490562166660,15000,Sun 21:02:47
summary,Watch,Smartphone,3,1490563160694,15000,Sun 21:19:21
summary,Watch,Smartphone,2025,1490563190326,15000,Sun 21:19:50
summary,Watch,Smartphone,3,1490565145690,15000,Sun 21:52:26
summary,Watch,Smartphone,2663,1490565172393,15000,Sun 21:52:52
summary,Watch,Smartphone,3,1490567871962,15000,Sun 22:37:52
summary,Watch,Smartphone,2856,1490567898882,15000,Sun 22:38:19
summary,Watch,Smartphone,3,1490570406485,15000,Sun 23:20:06
summary,Watch,Smartphone,2888,1490570436388,15000,Sun 23:20:36
summary,Watch,Smartphone,3,1490571941062,15000,Sun 23:45:41
summary,Watch,Smartphone,2552,1490571963067,15000,Sun 23:46:03
summary,Watch,Smartphone,3,1490573033031,15000,Mon 00:03:53
summary,Watch,Smartphone,2009,1490573055487,15000,Mon 00:04:15
summary,Watch,Smartphone,13,1490618505313,15000,Mon 12:41:45
summary,Watch,Smartphone,26442,1490618520334,15000,Mon 12:42:00
summary,Watch,Smartphone,3,1490620126303,15000,Mon 13:08:46
summary,Watch,Smartphone,2376,1490620141312,15000,Mon 13:09:01
summary,Watch,Smartphone,3,1490621152822,15000,Mon 13:25:53
summary,Watch,Smartphone,1864,1490621167843,15000,Mon 13:26:08
summary,Watch,Smartphone,3,1490622921782,15000,Mon 13:55:22
summary,Watch,Smartphone,2216,1490622936791,15000,Mon 13:55:37
summary,Watch,Smartphone,3,1490624710750,15000,Mon 14:25:11
summary,Watch,Smartphone,2327,1490624725756,15000,Mon 14:25:26
summary,Watch,Smartphone,3,1490627577648,15000,Mon 15:12:58
summary,Watch,Smartphone,3113,1490627592654,15000,Mon 15:13:13
summary,Watch,Smartphone,3,1490630048112,15000,Mon 15:54:08
summary,Watch,Smartphone,2712,1490630063131,15000,Mon 15:54:23
summary,Watch,Smartphone,3,1490631538697,15000,Mon 16:18:59
summary,Watch,Smartphone,2217,1490631553707,15000,Mon 16:19:14
summary,Watch,Smartphone,3,1490633401931,15000,Mon 16:50:02
summary,Watch,Smartphone,2487,1490633416935,15000,Mon 16:50:17
summary,Watch,Smartphone,2,1490636020438,15000,Mon 17:33:40
summary,Watch,Smartphone,3519,1490636037250,15000,Mon 17:33:57
summary,Watch,Smartphone,505,1490636072523,15000,Mon 17:34:33
summary,Watch,Smartphone,3,1490637337425,15000,Mon 17:55:37
summary,Watch,Smartphone,2455,1490637352433,15000,Mon 17:55:52
summary,Watch,Smartphone,3,1490638885861,15000,Mon 18:21:26
summary,Watch,Smartphone,2663,1490638934864,15000,Mon 18:22:15
summary,Watch,Smartphone,3,1490640640587,15000,Mon 18:50:41
summary,Watch,Smartphone,2488,1490640672705,15000,Mon 18:51:13
summary,Watch,Smartphone,3,1490643543158,15000,Mon 19:39:03
summary,Watch,Smartphone,3175,1490643558162,15000,Mon 19:39:18
summary,Watch,Smartphone,2,1490646104571,15000,Mon 20:21:45
summary,Watch,Smartphone,3077,1490646119578,15000,Mon 20:22:00
summary,Watch,Smartphone,3,1490647820946,15000,Mon 20:50:21
summary,Watch,Smartphone,2375,1490647835956,15000,Mon 20:50:36
summary,Watch,Smartphone,3,1490650407682,15000,Mon 21:33:28
summary,Watch,Smartphone,3160,1490650422691,15000,Mon 21:33:43
summary,Watch,Smartphone,3,1490652209723,15000,Mon 22:03:30
summary,Watch,Smartphone,2407,1490652233863,15000,Mon 22:03:54
summary,Watch,Smartphone,2,1490653602866,15000,Mon 22:26:43
summary,Watch,Smartphone,2677,1490653642888,15000,Mon 22:27:23
summary,Watch,Smartphone,2,1490655745106,15000,Mon 23:02:25
summary,Watch,Smartphone,3558,1490655788745,15000,Mon 23:03:09
summary,Watch,Smartphone,3,1490657652502,15000,Mon 23:34:13
summary,Watch,Smartphone,2599,1490657667938,15000,Mon 23:34:28
summary,Watch,Smartphone,3,1490659082000,15000,Mon 23:58:02
summary,Watch,Smartphone,2089,1490659097009,15000,Mon 23:58:17
summary,Watch,Smartphone,3,1490661205012,15000,Tue 00:33:25
summary,Watch,Smartphone,2712,1490661220015,15000,Tue 00:33:40
summary,Watch,Smartphone,3,1490662739961,15000,Tue 00:59:00
summary,Watch,Smartphone,2345,1490662754973,15000,Tue 00:59:15
summary,Watch,Smartphone,3,1490664533653,15000,Tue 01:28:54
summary,Watch,Smartphone,2263,1490664548662,15000,Tue 01:29:09
summary,Watch,Smartphone,3,1490666801690,15000,Tue 02:06:42
summary,Watch,Smartphone,2455,1490666816698,15000,Tue 02:06:57
summary,Watch,Smartphone,3,1490667799657,15000,Tue 02:23:20
summary,Watch,Smartphone,1944,1490667814661,15000,Tue 02:23:35
summary,Watch,Smartphone,3,1490670610254,15000,Tue 03:10:10
summary,Watch,Smartphone,3209,1490670625262,15000,Tue 03:10:25
summary,Watch,Smartphone,3,1490671848143,15000,Tue 03:30:48
summary,Watch,Smartphone,1961,1490671863151,15000,Tue 03:31:03
summary,Watch,Smartphone,3,1490673252220,15000,Tue 03:54:12
summary,Watch,Smartphone,2167,1490673267230,15000,Tue 03:54:27
summary,Watch,Smartphone,3,1490675571830,15000,Tue 04:32:52
summary,Watch,Smartphone,2457,1490675586841,15000,Tue 04:33:07
summary,Watch,Smartphone,3,1490677822115,15000,Tue 05:10:22
summary,Watch,Smartphone,2424,1490677837126,15000,Tue 05:10:37
summary,Watch,Smartphone,3,1490680553541,15000,Tue 05:55:54
summary,Watch,Smartphone,2695,1490680568551,15000,Tue 05:56:09
summary,Watch,Smartphone,3,1490682688949,15000,Tue 06:31:29
summary,Watch,Smartphone,2439,1490682703954,15000,Tue 06:31:44
summary,Watch,Smartphone,3,1490684056104,15000,Tue 06:54:16
summary,Watch,Smartphone,2023,1490684071112,15000,Tue 06:54:31
summary,Watch,Smartphone,3,1490686773112,15000,Tue 07:39:33
summary,Watch,Smartphone,3115,1490686788115,15000,Tue 07:39:48
summary,Watch,Smartphone,12,1490686803334,15000,Tue 07:40:03
summary,Watch,Smartphone,3,1490689245738,15000,Tue 08:20:46
summary,Watch,Smartphone,2695,1490689260774,15000,Tue 08:21:01
summary,Watch,Smartphone,3,1490690514169,15000,Tue 08:41:54
summary,Watch,Smartphone,3304,1490690529173,15000,Tue 08:42:09
summary,Watch,Smartphone,3,1490692687674,15000,Tue 09:18:08
summary,Watch,Smartphone,7017,1490692706718,15000,Tue 09:18:27
summary,Watch,Smartphone,3,1490694862300,15000,Tue 09:54:22
summary,Watch,Smartphone,8845,1490694877306,15000,Tue 09:54:37
summary,Watch,Smartphone,12,1490694892329,15000,Tue 09:54:52
summary,Watch,Smartphone,3,1490695878608,15000,Tue 10:11:19
summary,Watch,Smartphone,5681,1490695893618,15000,Tue 10:11:34
summary,Watch,Smartphone,520,1490695908626,15000,Tue 10:11:49
summary,Watch,Smartphone,3,1490697392862,15000,Tue 10:36:33
summary,Watch,Smartphone,7104,1490697407873,15000,Tue 10:36:48
summary,Watch,Smartphone,521,1490697422876,15000,Tue 10:37:03
summary,Watch,Smartphone,3,1490698729977,15000,Tue 10:58:50
summary,Watch,Smartphone,6529,1490698744984,15000,Tue 10:59:05
summary,Watch,Smartphone,1273,1490698759993,15000,Tue 10:59:20
summary,Watch,Smartphone,3,1490700367763,15000,Tue 11:26:08
summary,Watch,Smartphone,6944,1490700383299,15000,Tue 11:26:23
summary,Watch,Smartphone,521,1490700399291,15000,Tue 11:26:39
summary,Watch,Smartphone,3,1490702358959,15000,Tue 11:59:19
summary,Watch,Smartphone,4714,1490702373964,15000,Tue 11:59:34
summary,Watch,Smartphone,3,1490703697580,15000,Tue 12:21:38
summary,Watch,Smartphone,2842,1490703712593,15000,Tue 12:21:53
summary,Watch,Smartphone,3,1490706363689,15000,Tue 13:06:04
summary,Watch,Smartphone,3527,1490706401930,15000,Tue 13:06:42
summary,Watch,Smartphone,3,1490708269594,15000,Tue 13:37:50
summary,Watch,Smartphone,2380,1490708287685,15000,Tue 13:38:08
summary,Watch,Smartphone,363,1490708349939,15000,Tue 13:39:10
summary,Watch,Smartphone,3,1490710529692,15000,Tue 14:15:30
summary,Watch,Smartphone,3032,1490710565918,15000,Tue 14:16:06
summary,Watch,Smartphone,3,1490713298025,15000,Tue 15:01:38
summary,Watch,Smartphone,3201,1490713313028,15000,Tue 15:01:53
summary,Watch,Smartphone,3,1490714318398,15000,Tue 15:18:38
summary,Watch,Smartphone,4450,1490714344476,15000,Tue 15:19:04
summary,Watch,Smartphone,3,1490716773610,15000,Tue 15:59:34
summary,Watch,Smartphone,3032,1490716788954,15000,Tue 15:59:49